diff_id,language,anchor,synonym,antonym,gold_word_count,bleu_syn,bleu_ant,bleu_delta,rougeL_syn,rougeL_ant,rougeL_delta,chrf_syn,chrf_ant,chrf_delta,meteor_syn,meteor_ant,meteor_delta
37000,cpp,add,insert,remove,9,0.8801117367933934,0.8801117367933934,0.0,0.875,0.875,0.0,0.9308282416881526,0.9308282416881526,0.0,0.8880208333333333,0.8880208333333333,0.0
37143,cpp,add,insert,remove,12,0.9193227152249183,0.9193227152249183,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9390356697283885,0.9390356697283885,0.0,0.9163223140495868,0.9163223140495868,0.0
38037,cpp,enable,permit,disable,10,0.7071067811865478,0.7071067811865478,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8184717292438815,0.9027926413571765,-0.08432091211329507,0.8950617283950617,0.8950617283950617,0.0
38968,cpp,adding,inserting,removing,23,0.9533589351059681,0.9533589351059681,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9571762307958944,0.9594587986659059,-0.002282567870011465,0.9564768235716853,0.9564768235716853,0.0
39004,cpp,added,inserted,removed,15,0.9253911813809742,0.9253911813809742,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9471034616694162,0.9498947318450972,-0.0027912701756810376,0.9331632653061225,0.9331632653061225,0.0
39097,cpp,allow,permit,forbid,11,0.8931539818068699,0.8931539818068699,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8808247567518818,0.8844322612719873,-0.003607504520105498,0.9996243425995492,0.9086363636363638,0.09098797896318545
39271,cpp,added,inserted,removed,10,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.9077537242084869,0.9124280961329131,-0.004674371924426213,0.8993827160493828,0.8993827160493828,0.0
39316,cpp,enable,permit,disable,13,0.47587330964125213,0.47587330964125213,0.0,0.8000000000000002,0.8000000000000002,0.0,0.7621149666897176,0.8661803471490552,-0.10406538045933766,0.8375715193897013,0.8375715193897013,0.0
39418,cpp,remove,delete,insert,15,0.8806626677278208,0.8806626677278208,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9211616085445222,0.9104628510933678,0.01069875745115445,0.9319727891156462,0.9319727891156462,0.0
39650,cpp,enabling,permitting,disabling,11,0.7016879391277372,0.7016879391277372,0.0,0.8888888888888888,0.8888888888888888,0.0,0.846612000559713,0.9060555921929084,-0.05944359163319546,0.9054545454545455,0.9054545454545455,0.0
39650,cpp,allow,permit,forbid,11,0.7419446627365011,0.7419446627365011,0.0,0.8888888888888888,0.8888888888888888,0.0,0.846816717733939,0.8499495502307387,-0.0031328324967997423,0.9996243425995492,0.9054545454545455,0.09416979714500373
40254,cpp,enabled,permitted,disabled,17,0.8843946454355333,0.8843946454355333,0.0,0.9375,0.9375,0.0,0.9243072741099769,0.9505539068558139,-0.02624663274583694,0.9402573529411764,0.9402573529411764,0.0
40593,cpp,added,inserted,removed,7,0.8070557274927979,0.8070557274927979,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7783984198000806,0.7839637766777539,-0.005565356877673233,0.8412698412698414,0.8412698412698414,0.0
41009,cpp,add,insert,remove,9,0.6606328636027612,0.6606328636027612,0.0,0.875,0.875,0.0,0.8744013679917864,0.8744013679917864,0.0,0.8819444444444444,0.8819444444444444,0.0
41009,cpp,allow,permit,forbid,9,0.6606328636027612,0.6606328636027612,0.0,0.875,0.875,0.0,0.8404619195073786,0.843717128346052,-0.0032552088386733624,0.9993141289437586,0.8819444444444444,0.11736968449931418
41128,cpp,create,build,destroy,12,0.9036020036098446,0.9036020036098446,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8910701214918657,0.8933236276050408,-0.0022535061131750966,0.9163223140495868,0.9163223140495868,0.0
41230,cpp,add,insert,remove,10,0.6580370064762461,0.6580370064762461,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8793740059910359,0.8793740059910359,0.0,0.8950617283950617,0.8950617283950617,0.0
41304,cpp,open,unlock,close,11,0.3781790427652475,0.3781790427652475,0.0,0.8000000000000002,0.8000000000000002,0.0,0.6689264746143696,0.6755911114019743,-0.00666463678760465,0.8030303030303031,0.8030303030303031,0.0
41553,cpp,remove,delete,insert,6,0.3799178428257963,0.3799178428257963,0.0,0.75,0.75,0.0,0.7278866620820643,0.6969373921098058,0.030949269972258553,0.8066666666666668,0.8066666666666668,0.0
41830,cpp,remove,delete,insert,9,0.5969491792019644,0.5969491792019644,0.0,0.875,0.875,0.0,0.8471940253128695,0.8265498476603099,0.020644177652559548,0.8819444444444444,0.8819444444444444,0.0
41861,cpp,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8941648581963936,0.8994505848557789,-0.005285726659385315,0.8551587301587302,0.8551587301587302,0.0
41968,cpp,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9200635408501847,0.9200635408501847,0.0,0.9086363636363638,0.9086363636363638,0.0
42105,cpp,added,inserted,removed,12,0.9036020036098446,0.9036020036098446,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9500414507642827,0.9526854600716823,-0.0026440093073996085,0.9163223140495868,0.9163223140495868,0.0
42263,cpp,remove,delete,insert,6,0.3799178428257963,0.3799178428257963,0.0,0.8000000000000002,0.8000000000000002,0.0,0.7467428781342389,0.7179386315973262,0.028804246536912714,0.8066666666666668,0.8066666666666668,0.0
42979,cpp,disable,block,enable,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8467091317055154,0.933698079476223,-0.08698894777070754,0.8551587301587302,0.8551587301587302,0.0
43447,cpp,remove,delete,insert,10,0.6580370064762461,0.6580370064762461,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8016688029845924,0.7749466282361019,0.02672217474849048,0.8950617283950617,0.8950617283950617,0.0
43531,cpp,allow,permit,forbid,11,0.7016879391277372,0.7016879391277372,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8038288848133693,0.8077783332279991,-0.0039494484146297415,0.9996243425995492,0.9054545454545455,0.09416979714500373
43561,cpp,add,insert,remove,16,0.8153551038173119,0.8153551038173119,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9009398860736568,0.9009398860736568,0.0,0.9363888888888889,0.9363888888888889,0.0
43570,cpp,show,display,hide,31,0.9127592114472296,0.9127592114472296,0.0,0.96,0.96,0.0,0.9557265964209519,0.9593906148004553,-0.0036640183795033643,0.9999832164076399,0.9675985663082438,0.03238465009939606
43597,cpp,enabled,permitted,disabled,42,0.9164531641034831,0.9164531641034831,0.0,0.9130434782608695,0.9130434782608695,0.0,0.8923847531476737,0.9305046382318385,-0.03811988508416475,0.9523214285714285,0.9523214285714285,0.0
43650,cpp,add,insert,remove,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8614814081743934,0.8614814081743934,0.0,0.8551587301587302,0.8551587301587302,0.0
44334,cpp,including,containing,excluding,6,0.7348889200874659,0.7348889200874659,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8257347888566481,0.9017428993154181,-0.07600811045876998,0.8066666666666668,0.8066666666666668,0.0
44635,cpp,enabled,permitted,disabled,11,0.7016879391277372,0.7016879391277372,0.0,0.9,0.9,0.0,0.8368961082856208,0.900056256430102,-0.06316014814448123,0.9054545454545455,0.9054545454545455,0.0
44875,cpp,add,insert,remove,22,0.8725129388059694,0.8725129388059694,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9203521512801732,0.9203521512801732,0.0,0.9541331684188827,0.9541331684188827,0.0
281,cs,add,insert,remove,10,0.7071067811865478,0.7071067811865478,0.0,0.875,0.875,0.0,0.8690006160043611,0.8690006160043611,0.0,0.8950617283950617,0.8950617283950617,0.0
281,cs,show,display,hide,10,0.6580370064762461,0.6580370064762461,0.0,0.875,0.875,0.0,0.85453077542353,0.8620753539504364,-0.007544578526906487,0.9995,0.8950617283950617,0.10443827160493835
354,cs,adding,inserting,removing,14,0.9193227152249183,0.9193227152249183,0.0,0.9166666666666666,0.9166666666666666,0.0,0.937984584301088,0.9412270529483113,-0.003242468647223329,0.9283601014370245,0.9283601014370245,0.0
427,cs,added,inserted,removed,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9077537242084869,0.9124280961329131,-0.004674371924426213,0.8993827160493828,0.8993827160493828,0.0
461,cs,add,insert,remove,14,0.9193227152249183,0.9193227152249183,0.0,0.9,0.9,0.0,0.9400516918934219,0.9400516918934219,0.0,0.9283601014370245,0.9283601014370245,0.0
884,cs,add,insert,remove,10,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.9486144416584049,0.9486144416584049,0.0,0.8993827160493828,0.8993827160493828,0.0
1012,cs,add,insert,remove,11,0.7419446627365011,0.7419446627365011,0.0,0.9,0.9,0.0,0.847420348824522,0.847420348824522,0.0,0.9054545454545455,0.9054545454545455,0.0
1012,cs,removed,deleted,inserted,11,0.7016879391277372,0.7016879391277372,0.0,0.9,0.9,0.0,0.79614487416345,0.800427656200064,-0.004282782036613919,0.9054545454545455,0.9054545454545455,0.0
1332,cs,adding,inserting,removing,16,0.9306048591020994,0.9306048591020994,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9493379986648393,0.9520173508573891,-0.0026793521925498887,0.9373611111111111,0.9373611111111111,0.0
1332,cs,enable,permit,disable,16,0.8153551038173119,0.8153551038173119,0.0,0.9230769230769231,0.9230769230769231,0.0,0.8810574833448587,0.9328990113157384,-0.05184152797087971,0.9363888888888889,0.9363888888888889,0.0
2034,cs,add,insert,remove,16,0.9306048591020994,0.9306048591020994,0.0,0.9,0.9,0.0,0.9478699048176353,0.9478699048176353,0.0,0.9373611111111111,0.9373611111111111,0.0
2656,cs,creating,building,destroying,11,0.7016879391277372,0.7016879391277372,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8708319198653904,0.8730629366381849,-0.0022310167727944696,0.9054545454545455,0.9054545454545455,0.0
2747,cs,remove,delete,insert,9,0.6606328636027612,0.6606328636027612,0.0,0.8333333333333334,0.8333333333333334,0.0,0.79614487416345,0.7729609095708168,0.023183964592633277,0.8819444444444444,0.8819444444444444,0.0
4034,cs,added,inserted,removed,12,0.9193227152249183,0.9193227152249183,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9390356697283885,0.942226584343431,-0.003190914615042506,0.9163223140495868,0.9163223140495868,0.0
4252,cs,add,insert,remove,15,0.9253911813809742,0.9253911813809742,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9532845744235164,0.9532845744235164,0.0,0.9331632653061225,0.9331632653061225,0.0
5020,cs,add,insert,remove,13,0.9121679090703875,0.9121679090703875,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9294716141278502,0.9294716141278502,0.0,0.9228098290598291,0.9228098290598291,0.0
5431,cs,include,contain,exclude,9,0.5969491792019644,0.5969491792019644,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8299729683451473,0.9131347008317043,-0.083161732486557,0.8819444444444444,0.8819444444444444,0.0
5857,cs,add,insert,remove,18,0.9391044157537529,0.9391044157537529,0.0,0.9411764705882353,0.9411764705882353,0.0,0.9591220441543145,0.9591220441543145,0.0,0.9443483275663207,0.9443483275663207,0.0
6208,cs,add,insert,remove,21,0.9485438370694514,0.9485438370694514,0.0,0.9375,0.9375,0.0,0.9520392260088273,0.9520392260088273,0.0,0.9523214285714285,0.9523214285714285,0.0
7248,cs,add,insert,remove,11,0.7419446627365011,0.7419446627365011,0.0,0.9,0.9,0.0,0.8495938460306316,0.8495938460306316,0.0,0.9054545454545455,0.9054545454545455,0.0
7766,cs,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.9493379986648393,0.9493379986648393,0.0,0.8880208333333333,0.8880208333333333,0.0
8050,cs,remove,delete,insert,11,0.7016879391277372,0.7016879391277372,0.0,0.9,0.9,0.0,0.8332812555603684,0.8143222617024867,0.01895899385788169,0.9054545454545455,0.9054545454545455,0.0
8262,cs,added,inserted,removed,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9200635408501847,0.9241667563333131,-0.0041032154831284195,0.8993827160493828,0.8993827160493828,0.0
8374,cs,added,inserted,removed,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.905323034276437,0.9101082413093166,-0.004785207032879546,0.8880208333333333,0.8880208333333333,0.0
8735,cs,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9333905793134109,0.9333905793134109,0.0,0.9086363636363638,0.9086363636363638,0.0
8878,cs,allow,permit,forbid,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9195730152536905,0.922053174117973,-0.0024801588642825445,0.9995,0.8993827160493828,0.10011728395061725
9927,cs,add,insert,remove,12,0.9036020036098446,0.9036020036098446,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9200635408501847,0.9200635408501847,0.0,0.9163223140495868,0.9163223140495868,0.0
10601,cs,added,inserted,removed,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9321336121285849,0.9356608979190497,-0.003527285790464796,0.9086363636363638,0.9086363636363638,0.0
10601,cs,open,unlock,close,11,0.7016879391277372,0.7016879391277372,0.0,0.9,0.9,0.0,0.8744019337255569,0.8777181191490842,-0.003316185423527296,0.9054545454545455,0.9054545454545455,0.0
11254,cs,added,inserted,removed,10,0.8801117367933934,0.8801117367933934,0.0,0.875,0.875,0.0,0.9400516918934219,0.9431926598931891,-0.0031409679997672635,0.8993827160493828,0.8993827160493828,0.0
11402,cs,added,inserted,removed,9,0.8633400213704508,0.8633400213704508,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9321336121285849,0.9356608979190497,-0.003527285790464796,0.8880208333333333,0.8880208333333333,0.0
11402,cs,allowed,permitted,forbade,9,0.7506238537503396,0.7506238537503396,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8494617496682951,0.829916851622364,0.01954489804593118,0.9993141289437586,0.8819444444444444,0.11736968449931418
11411,cs,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9368965870588671,0.9368965870588671,0.0,0.8880208333333333,0.8880208333333333,0.0
11883,cs,added,inserted,removed,14,0.9193227152249183,0.9193227152249183,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9368965870588671,0.9401922956117887,-0.0032957085529216057,0.9283601014370245,0.9283601014370245,0.0
11990,cs,added,inserted,removed,22,0.9510699415570296,0.9510699415570296,0.0,0.9523809523809523,0.9523809523809523,0.0,0.9678783848915803,0.9696086594779019,-0.0017302745863215785,0.9544939187796331,0.9544939187796331,0.0
12597,cs,creating,building,destroying,10,0.6580370064762461,0.6580370064762461,0.0,0.9,0.9,0.0,0.8406050874970196,0.8435098691695875,-0.002904781672567913,0.8950617283950617,0.8950617283950617,0.0
12622,cs,added,inserted,removed,17,0.8282477531331043,0.8282477531331043,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9348244540793589,0.9368154427799513,-0.0019909887005924443,0.9402573529411764,0.9402573529411764,0.0
12708,cs,add,insert,remove,12,0.9036020036098446,0.9036020036098446,0.0,0.8888888888888888,0.8888888888888888,0.0,0.93460178891258,0.93460178891258,0.0,0.9163223140495868,0.9163223140495868,0.0
12749,cs,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9321336121285849,0.9321336121285849,0.0,0.9086363636363638,0.9086363636363638,0.0
15362,cs,add,insert,remove,15,0.8003203203845001,0.8003203203845001,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8744013679917864,0.8744013679917864,0.0,0.9319727891156462,0.9319727891156462,0.0
16048,cs,add,insert,remove,11,0.7016879391277372,0.7016879391277372,0.0,0.9,0.9,0.0,0.8801679276767641,0.8769379520461762,0.0032299756305879113,0.9054545454545455,0.9054545454545455,0.0
16048,cs,remove,delete,insert,11,0.8070557274927979,0.8070557274927979,0.0,0.9,0.9,0.0,0.8503164334473561,0.8332954442005935,0.01702098924676254,0.9054545454545455,0.9054545454545455,0.0
16117,cs,added,inserted,removed,12,0.7348889200874659,0.7348889200874659,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9083836065422004,0.9110987990767702,-0.0027151925345697547,0.9139118457300276,0.9139118457300276,0.0
16341,cs,added,inserted,removed,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9282628429029152,0.9306470610587659,-0.0023842181558507702,0.9086363636363638,0.9086363636363638,0.0
16341,cs,allows,permits,forbids,11,0.7016879391277372,0.7016879391277372,0.0,0.9,0.9,0.0,0.9003694835459549,0.9024476215869377,-0.00207813804098278,0.9996243425995492,0.9054545454545455,0.09416979714500373
16366,cs,create,build,destroy,13,0.9121679090703875,0.9121679090703875,0.0,0.9,0.9,0.0,0.9097341370924057,0.9115467589189259,-0.0018126218265201999,0.9228098290598291,0.9228098290598291,0.0
16542,cs,added,inserted,removed,19,0.942615147681512,0.942615147681512,0.0,0.9444444444444444,0.9444444444444444,0.0,0.9520392260088273,0.9545825756551727,-0.002543349646345394,0.9472871994801819,0.9472871994801819,0.0
16542,cs,open,unlock,close,19,0.8492326635760686,0.8492326635760686,0.0,0.9444444444444444,0.9444444444444444,0.0,0.9116155445639634,0.9140556122005279,-0.002440067636564458,0.9467186484730344,0.9467186484730344,0.0
17126,cs,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.9250620695800289,0.9250620695800289,0.0,0.8880208333333333,0.8880208333333333,0.0
17339,cs,removed,deleted,inserted,20,0.9457416090031756,0.9457416090031756,0.0,0.9500000000000001,0.9500000000000001,0.0,0.9433910587504869,0.9430784054479362,0.0003126533025507028,0.9499307479224378,0.9499307479224378,0.0
17461,cs,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.9595811687523056,0.9595811687523056,0.0,0.8880208333333333,0.8880208333333333,0.0
18093,cs,adding,inserting,removing,12,0.9036020036098446,0.9036020036098446,0.0,0.9,0.9,0.0,0.9532845744235164,0.9557649611824727,-0.0024803867589562323,0.9163223140495868,0.9163223140495868,0.0
18370,cs,added,inserted,removed,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9182455882133006,0.9224341868647925,-0.004188598651491904,0.9086363636363638,0.9086363636363638,0.0
18514,cs,adding,inserting,removing,14,0.9193227152249183,0.9193227152249183,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9437980663995178,0.946753912611102,-0.002955846211584179,0.9283601014370245,0.9283601014370245,0.0
18609,cs,disable,block,enable,13,0.9121679090703875,0.9121679090703875,0.0,0.9,0.9,0.0,0.8994653061494304,0.9564233908242548,-0.05695808467482433,0.9228098290598291,0.9228098290598291,0.0
19565,cs,added,inserted,removed,12,0.9036020036098446,0.9036020036098446,0.0,0.9166666666666666,0.9166666666666666,0.0,0.945500869346948,0.9483720783878763,-0.002871209040928302,0.9163223140495868,0.9163223140495868,0.0
